type,priority,category,issue,enterpriseTier,flag,weekday,week,periods,previousDepartmentID,newDepartmentID,difference
1,1,1,0,0,0,3,12,3,171,9,83735
1,2,0,16,0,0,5,12,2,47,33,404
1,2,0,16,0,0,5,12,1,33,47,3927
1,2,0,16,0,0,5,12,1,47,33,270
1,2,0,16,0,0,3,13,2,33,47,13221
1,2,0,16,0,0,3,13,3,47,33,56397
1,2,0,16,0,0,4,13,1,33,47,4069
1,2,0,16,0,0,4,13,1,47,33,12987
1,2,0,16,0,0,5,13,1,33,47,5730
1,2,0,16,0,0,5,13,1,47,33,13144
1,0,1,6,0,0,5,11,2,171,48,244198
1,1,1,0,0,0,6,12,1,171,9,145163
1,2,0,7,0,0,3,12,1,47,45,8540
1,2,0,7,0,0,3,12,2,45,146,736
1,2,0,7,0,0,3,12,2,146,9,1048
1,2,0,7,0,0,3,12,2,9,146,1988
1,2,0,7,0,0,3,12,2,146,45,13651
1,2,0,16,0,0,5,12,3,47,33,227360
1,2,0,16,0,0,1,13,1,33,47,5495
1,2,0,16,0,0,1,13,1,47,33,247
1,2,0,16,0,0,3,13,1,33,47,10002
1,2,0,16,0,0,3,13,3,47,33,72936
1,2,0,16,0,0,5,13,1,33,47,6083
1,2,0,16,0,0,5,13,1,47,33,13121
1,2,0,16,0,0,2,12,1,47,33,5622
1,2,0,16,0,0,4,13,2,33,47,1958
1,2,0,16,0,0,4,13,1,47,33,504
1,2,0,16,0,0,4,13,3,33,47,34976
1,2,0,16,0,0,5,13,3,47,33,2717
1,2,0,16,0,0,5,13,3,33,36,274088
1,2,0,16,0,0,2,12,1,46,47,61048
1,2,0,16,0,0,3,12,1,47,9,1101
1,2,0,16,0,0,4,12,2,9,47,4408
1,2,0,16,0,0,4,12,2,47,9,1222
3,2,0,13,0,0,2,14,2,141,48,16499034
3,2,0,13,0,0,1,14,3,141,48,16571784
1,2,0,7,0,0,2,12,1,47,146,87
1,2,0,7,0,0,2,12,1,146,9,1694
1,2,0,7,0,0,3,12,1,9,146,12548
1,2,0,7,0,0,3,12,2,146,47,3573
1,2,3,0,0,0,5,11,1,171,12,267088
1,2,3,13,0,0,6,11,3,171,12,204506
1,2,0,0,0,0,1,13,1,171,36,10730
1,2,0,0,0,0,1,13,1,171,36,9730
1,2,0,0,0,0,1,13,2,36,9,85278
1,2,0,0,0,0,4,14,1,9,36,346519
1,2,0,0,0,0,1,15,1,36,9,88875
1,2,3,0,0,0,2,14,1,48,141,105234
1,2,3,0,0,0,3,14,1,141,48,71162
1,2,3,0,0,0,1,15,1,48,141,1816336
3,1,9,8,0,1,4,12,2,9,36,173
3,1,9,8,0,1,4,12,2,36,9,2438
3,1,9,8,0,1,4,12,2,9,36,76945
3,1,9,8,0,1,5,12,1,36,9,888
3,1,9,8,0,1,5,12,2,9,36,10903
1,2,0,16,0,0,2,12,1,47,33,106557
1,2,0,16,0,0,3,12,1,33,47,65546
1,2,0,16,0,0,4,12,1,47,33,82317
1,2,0,16,0,0,5,12,3,33,47,2669
1,2,0,16,0,0,5,12,1,47,33,615
1,2,0,16,0,0,5,12,1,33,47,6141
1,2,0,16,0,0,5,12,1,47,33,1283
1,2,0,16,0,0,1,13,2,47,33,145
1,2,0,16,0,0,5,13,1,33,47,7622
1,2,0,16,0,0,5,13,2,47,33,16258
1,2,0,16,0,0,1,14,1,33,47,14289
1,2,0,16,0,0,1,14,2,47,33,77679
1,2,1,0,0,0,5,11,3,171,12,236566
1,2,3,15,0,0,6,11,1,171,12,517158
1,2,3,15,0,0,1,12,1,171,143,12251
1,3,0,0,0,0,1,12,3,48,141,86862
1,3,0,0,0,0,2,12,3,141,48,21839
1,1,9,13,0,0,1,12,2,9,48,1048
1,1,9,13,0,0,1,12,2,48,141,1292221
1,1,9,13,0,0,2,14,2,141,48,1207323
1,1,9,13,0,0,4,25,1,48,141,4339406
1,1,9,13,0,0,2,33,2,141,48,14530
1,1,9,13,0,0,5,35,2,171,48,478
1,0,3,13,0,0,6,11,3,171,48,165230
1,2,1,16,0,0,0,11,1,171,9,100843
1,2,3,8,1,1,0,11,1,171,36,63169
1,2,0,16,0,0,2,12,2,47,33,6917
1,2,0,16,0,0,3,12,1,33,47,620
1,2,0,16,0,0,3,12,1,47,33,59168
1,2,0,16,0,0,4,12,1,33,47,108525
1,2,0,16,0,0,5,12,1,47,33,2219
1,2,0,16,0,0,1,13,3,33,47,3299
1,2,0,16,0,0,1,13,1,47,33,2307
1,3,3,0,0,0,1,12,3,171,9,57534
1,2,0,16,0,0,3,12,1,47,146,102782
1,2,0,16,0,0,3,12,2,47,146,93396
1,3,3,6,0,0,1,12,1,171,48,1476
1,2,3,0,0,0,1,12,1,171,48,2937
1,2,0,16,0,0,3,12,2,47,33,72519
1,2,0,16,0,0,5,12,2,33,47,260082
1,2,0,16,0,0,1,13,2,47,33,8347
1,2,0,16,0,0,1,13,1,33,47,754
1,2,0,7,1,0,1,12,1,47,146,152
1,2,0,7,1,0,1,12,1,146,47,353914
1,2,0,7,1,0,5,12,2,47,146,1546529
1,2,0,7,1,0,2,15,2,146,47,119
1,1,1,0,1,0,2,12,3,48,141,106203
1,2,1,8,0,0,1,12,2,171,9,15030
1,2,1,8,0,0,1,12,1,9,12,61775
1,2,1,8,0,0,2,12,1,12,9,311
1,2,1,8,0,0,2,15,2,9,12,164178
1,2,1,8,0,0,4,15,1,12,9,3175
1,1,0,8,1,0,3,12,2,171,9,1034841
1,1,0,8,1,0,3,14,3,171,9,62183
1,1,0,8,1,0,4,14,1,9,68,2238791
1,2,3,13,0,0,1,12,2,171,48,2720
1,2,3,13,0,0,1,12,1,48,141,161229
1,2,3,13,0,0,3,12,1,141,48,1363
1,0,3,13,0,0,1,12,2,171,48,6641
1,3,0,7,0,0,5,13,1,46,47,265869
1,3,0,7,0,0,5,14,1,47,9,2385
1,3,0,7,0,0,5,14,2,1,47,3548
1,3,0,7,0,0,5,14,2,47,9,793
1,3,0,7,0,0,1,15,1,9,47,6072
1,3,0,7,0,0,1,15,1,47,9,401
1,3,0,7,0,0,1,15,1,9,47,9444
1,3,0,7,0,0,1,15,2,47,9,2886
1,3,0,7,0,0,1,15,1,9,68,3833
1,3,0,7,0,0,1,15,1,68,9,146107
1,3,0,7,0,0,4,15,1,9,47,6024
1,3,0,7,0,0,4,15,1,47,9,2631
1,3,0,7,0,0,1,16,1,9,47,1178
1,3,0,7,0,0,1,16,1,47,9,87670
1,3,0,7,0,0,2,16,1,9,68,164555
1,2,0,16,1,0,1,12,2,47,33,7642
1,2,0,16,1,0,1,12,1,33,47,60856
1,2,0,16,1,0,2,12,3,47,33,2801
1,2,0,16,1,0,2,12,1,33,47,1053
1,2,0,16,1,0,2,12,1,47,33,16521
1,2,0,7,1,0,4,12,1,47,146,318052
1,2,0,7,1,0,1,13,1,146,47,21917
3,1,9,8,0,1,1,12,1,9,36,241021
3,1,9,8,0,1,4,12,1,36,9,393
3,1,9,8,0,1,5,12,2,9,36,251918
1,2,0,0,0,0,0,12,3,171,12,56023
1,2,0,0,0,0,1,13,1,12,33,1222
1,2,0,0,0,0,1,13,1,33,12,1095
1,2,0,0,0,0,1,13,1,12,33,431
1,2,0,0,0,0,1,13,1,33,12,186469
1,2,0,0,0,0,3,13,1,12,33,414
1,2,0,0,0,0,3,13,1,33,12,675
1,2,0,16,2,0,5,12,1,47,33,467
1,2,0,16,2,0,5,12,1,33,47,230873
1,2,0,16,2,0,1,13,3,47,33,3136
1,2,0,16,1,0,3,12,3,47,33,76158
1,2,0,16,1,0,5,12,1,33,47,530
1,2,0,16,1,0,5,12,1,47,33,351782
1,2,0,16,2,0,2,13,1,47,33,3293
1,2,0,16,2,0,2,13,1,33,47,544
1,2,0,16,2,0,2,13,1,47,33,5903
1,2,0,0,1,0,4,12,1,47,33,79640
1,2,0,16,1,0,1,13,2,47,33,353
1,2,0,16,1,0,1,13,2,33,47,5230
1,2,0,16,1,0,1,13,2,47,33,4187
1,2,0,16,1,0,2,13,3,33,47,26649
1,2,0,16,1,0,2,13,1,47,33,62058
1,2,0,16,1,0,3,13,1,33,47,2737
1,2,0,16,1,0,3,13,1,47,33,1106
1,2,0,16,1,0,3,13,1,33,47,683
1,2,0,16,1,0,3,13,2,47,33,1175
1,2,0,0,1,0,5,12,1,47,33,337683
1,2,0,16,1,0,2,13,1,47,33,1694
1,2,0,16,1,0,3,13,1,33,47,26124
1,2,0,16,1,0,3,13,3,47,33,53933
1,2,0,16,1,0,4,13,3,33,47,3556
1,2,0,16,1,0,4,13,1,47,33,786
1,2,0,16,1,0,4,13,1,33,47,18073
1,2,0,16,1,0,4,13,1,47,33,63558
1,2,0,16,1,0,5,13,1,33,47,18655
1,2,0,16,1,0,5,13,1,47,33,4055
1,2,0,16,1,0,5,13,1,33,47,1511
1,2,0,16,1,0,5,13,1,47,33,234444
1,2,9,0,2,0,2,15,1,9,68,191074
1,1,9,16,0,0,2,12,1,9,33,263236
1,2,0,7,0,0,1,14,1,171,62,255956
3,1,1,7,0,1,0,12,1,171,9,63219
3,1,1,7,0,1,2,14,1,9,36,170920
3,1,1,7,0,1,1,15,2,36,9,2005
3,1,1,7,0,1,1,15,2,9,36,243878
1,1,9,16,0,0,2,12,1,46,45,10441
1,1,9,16,0,0,2,12,2,46,9,239
1,1,9,16,0,0,4,12,2,9,45,11719
1,1,9,16,0,0,4,12,1,45,9,3938
3,1,9,0,0,0,4,12,3,9,36,111019
3,1,9,0,0,0,4,12,3,36,9,105748
3,1,9,0,0,0,5,12,2,9,36,5212
3,1,9,0,0,0,5,12,1,36,9,2313
3,1,9,0,0,0,1,13,1,9,36,26608
1,2,9,0,0,0,4,14,3,83,8,2287812
1,2,9,0,0,0,4,18,3,8,9,587101
1,2,1,8,0,0,2,12,1,171,21,788893
1,2,0,16,1,0,3,12,1,47,33,60602
1,2,0,16,1,0,4,12,1,33,47,2562
1,2,0,16,1,0,4,12,1,47,33,1513
1,2,0,16,1,0,4,12,1,33,47,629
1,2,0,16,1,0,4,12,1,47,33,6605
1,3,3,15,0,0,2,12,1,171,12,1401
1,3,3,15,1,1,2,12,1,171,12,2775
1,2,0,16,0,0,2,13,2,47,33,6205
1,2,0,16,0,0,2,13,1,33,47,4336
1,2,3,15,0,1,2,12,1,171,12,5856
1,2,0,7,0,0,1,13,1,171,62,396
1,2,3,15,0,1,5,13,2,171,12,253836
1,2,0,16,0,0,3,12,2,47,45,11007
3,2,1,6,0,1,3,16,1,36,9,747
3,2,1,6,0,1,4,16,2,9,36,563
1,3,0,16,0,0,5,12,1,47,146,9684100
1,3,0,16,0,0,5,28,2,146,47,1359
1,2,0,8,0,0,2,14,1,36,68,175468
1,2,0,8,0,0,4,14,2,68,83,453109
1,2,0,8,0,0,2,15,3,83,68,57500
1,2,0,8,0,0,3,15,1,68,49,1907601
1,2,0,8,0,0,4,18,1,49,83,9626449
1,2,0,16,1,0,2,12,2,47,45,11674
1,2,0,16,1,0,2,12,1,45,33,969
1,2,0,16,1,0,2,12,1,33,45,2230
1,2,0,16,1,0,2,12,1,45,33,521
1,3,3,6,0,0,2,12,1,171,48,2408
1,2,0,16,0,0,3,12,1,47,33,540081
1,2,0,16,0,0,2,13,1,33,47,61123
1,2,0,16,0,0,3,13,1,47,33,665
1,2,0,13,0,1,1,13,2,171,48,2742
1,2,0,13,0,1,1,13,2,48,141,253373
1,1,1,6,0,3,2,12,1,171,9,257965
1,1,1,6,0,3,6,15,1,171,9,938388
1,3,3,6,0,1,2,12,1,48,141,82459
4,2,0,16,0,0,4,12,1,36,21,2931853
1,3,3,16,0,0,2,12,2,12,9,94011
1,1,1,0,0,0,0,12,3,171,9,48158
1,2,3,16,1,1,2,12,2,171,12,6122
1,2,0,16,1,0,5,12,2,47,33,1040
1,2,0,16,1,0,5,12,2,33,47,1168
1,2,0,16,1,0,5,12,2,47,33,6000
1,2,0,16,1,0,2,12,2,33,47,69141
1,2,0,16,1,0,3,12,3,47,33,29753
1,2,0,16,1,0,3,12,1,33,47,59686
1,2,0,16,1,0,4,12,1,47,33,1238
1,2,0,16,1,0,4,12,1,33,47,1557
1,2,0,16,1,0,4,12,1,47,33,840
1,2,0,8,0,0,4,12,1,47,45,62460
1,2,0,8,0,0,5,12,1,45,146,262777
1,2,0,8,0,0,1,13,1,146,9,110472
1,2,0,8,0,0,0,13,3,9,146,43480
1,2,0,16,0,0,5,12,1,47,146,241362
1,2,0,16,0,0,1,13,1,146,9,110508
1,2,0,16,0,0,0,13,3,9,146,44165
4,2,0,16,0,0,5,12,1,47,33,1821
4,2,0,16,0,0,5,12,2,33,47,11872
4,2,0,16,0,0,5,12,1,47,33,4616
4,2,0,16,0,0,5,13,3,33,47,6551
4,2,0,16,0,0,5,13,1,47,33,5200
4,2,0,16,0,0,5,13,2,33,36,271415
4,2,0,16,0,0,1,14,1,36,33,589
1,2,0,8,0,0,2,13,1,171,12,171
1,1,3,7,0,2,1,14,1,1,47,25813
1,2,0,16,1,0,5,12,3,47,33,229771
1,2,0,16,1,0,1,13,1,33,47,1604
1,2,0,16,1,0,1,13,1,47,33,5695
1,2,0,0,0,0,2,12,1,141,48,463
1,2,0,0,0,0,2,12,1,48,12,500926
1,2,0,0,0,0,1,13,1,12,48,695
1,2,0,16,1,0,1,13,1,47,33,1029
1,2,0,16,1,0,1,13,1,33,47,754
1,2,0,16,1,0,1,13,1,47,33,1507
1,2,0,16,1,0,1,13,2,33,47,1482
1,2,0,16,1,0,1,13,2,47,33,2752
1,2,0,16,1,0,1,13,2,33,47,414
1,2,0,16,1,0,1,13,2,47,33,1048
1,2,0,16,1,0,1,13,1,33,47,1280
1,2,0,16,1,0,1,13,1,47,33,141
1,2,0,16,1,0,1,13,1,33,47,434
1,2,0,16,1,0,1,13,1,47,33,556
1,2,0,16,1,0,2,13,1,47,33,57703
1,2,0,16,1,0,3,13,1,33,47,9268
1,2,0,16,1,0,3,13,2,47,33,2381
1,2,0,16,1,0,3,13,1,33,47,64767
1,2,0,16,1,0,4,13,1,47,33,870
1,2,0,16,1,0,2,13,1,47,33,6646
1,2,0,16,1,0,2,13,1,33,47,239
1,2,0,16,1,0,2,13,1,47,33,58299
1,2,0,16,1,0,3,13,1,33,47,659
1,2,0,16,1,0,3,13,2,47,33,585
1,2,0,16,1,0,3,13,1,33,47,228
1,2,0,16,1,0,3,13,1,47,33,58982
1,2,3,0,0,0,2,12,1,171,48,174258
1,1,3,12,0,0,1,13,1,171,9,66101
1,2,0,6,0,0,2,13,1,171,19,30764
1,1,1,0,0,0,2,12,3,171,9,52644
1,1,9,16,0,0,4,12,1,171,47,63230
1,1,9,16,0,0,5,12,1,171,47,6383
1,1,9,16,0,0,1,13,3,171,47,1469
1,3,3,13,0,0,2,12,3,171,48,52434
1,3,3,13,0,0,3,12,3,171,48,5311
1,2,0,15,0,0,3,12,3,171,12,96787
1,2,0,15,0,0,5,12,1,171,12,1133295
1,2,0,15,0,0,5,14,1,171,12,6491
1,2,0,15,0,0,1,16,1,171,12,1903799
1,2,0,15,0,0,2,24,1,171,12,86099
1,2,0,15,0,0,4,24,3,171,12,461631
1,2,1,6,0,0,1,13,3,171,9,57282
1,2,3,16,1,1,3,12,3,171,12,440210
1,2,3,13,0,1,1,13,1,171,12,639
1,2,3,13,0,1,1,13,3,171,12,76661
1,2,0,16,0,0,5,12,1,47,146,17420
1,2,0,7,0,0,3,12,1,46,36,80247
1,1,1,7,0,0,3,12,1,46,9,16432
1,1,1,7,0,0,3,12,1,9,47,70316
1,1,1,7,0,0,4,12,2,47,9,2734
1,1,1,7,0,0,4,12,1,9,47,84008
1,1,1,7,0,0,5,12,1,47,9,236631
1,1,1,7,0,0,1,13,1,9,47,85532
1,1,1,7,0,0,2,13,1,47,9,1933
1,1,1,7,0,0,4,13,2,9,47,1360
1,1,1,7,0,0,4,13,2,47,9,73
1,1,1,7,0,0,5,13,3,9,47,7399
1,1,1,7,0,0,5,13,1,47,9,9493
1,3,0,8,0,0,3,12,1,141,12,96092
1,2,0,16,1,0,3,12,1,47,33,273
1,2,0,16,1,0,3,12,2,33,47,4311
1,2,0,16,1,0,3,12,1,47,33,500
1,2,1,13,0,0,3,12,1,171,48,10266
1,2,0,7,1,0,2,14,3,68,38,1881945
1,2,0,7,1,0,4,15,1,38,68,733
1,2,0,7,1,0,4,15,1,68,38,1125463
1,2,0,7,1,0,2,19,1,38,36,103722
1,2,0,7,1,0,3,19,2,36,38,98445
1,2,0,7,1,0,4,19,3,38,36,57429
1,2,0,7,1,0,5,19,1,36,38,6118
1,2,0,7,1,0,3,21,1,38,47,90289
1,2,0,7,1,0,4,21,1,47,38,77494
1,2,0,7,1,0,5,21,2,38,36,345538
1,2,0,7,1,0,2,22,2,36,38,96124
1,2,0,7,1,0,4,23,1,38,36,21121
1,2,0,7,1,0,4,23,1,36,38,62128
1,2,0,7,1,0,5,23,1,38,47,23789
1,2,0,7,1,0,5,23,1,47,38,50320
1,2,0,7,1,0,6,23,3,38,36,274447
1,2,0,7,1,0,2,24,1,36,38,13992
1,2,0,7,1,0,3,24,1,38,36,4004
1,2,0,7,1,0,3,24,2,36,38,698171
1,2,0,6,0,0,1,21,1,83,8,4528485
1,2,0,6,0,0,3,29,1,83,9,191684
1,2,3,16,0,0,3,12,2,171,9,426708
1,2,1,6,0,1,2,13,3,171,19,1124
1,3,3,6,0,0,3,12,2,171,48,419822
1,3,3,6,0,0,4,12,1,48,141,176
1,3,3,6,0,0,4,12,1,141,48,347097
1,2,1,0,0,0,3,13,1,171,19,2370
1,2,1,0,0,0,4,13,2,171,19,16759
1,2,0,7,0,0,4,12,1,9,146,568
1,2,0,7,0,0,4,12,1,146,45,3800
1,2,0,7,0,0,4,12,1,45,146,155
1,2,0,7,0,0,4,12,1,146,9,84373
1,2,0,7,0,0,4,12,2,146,9,76438
1,2,3,8,1,0,4,12,1,9,68,3632
3,1,9,0,0,1,2,14,2,9,36,18852
1,2,0,7,0,0,3,13,1,171,62,146253
1,4,8,0,0,0,3,12,1,171,48,4388
1,4,8,0,0,0,3,12,1,48,141,2961
1,4,8,0,0,0,3,12,3,141,48,59271
1,2,1,15,1,1,3,12,1,171,12,71582
1,2,3,16,1,1,3,12,1,171,12,71094
1,2,0,13,1,0,2,13,2,141,48,71508
1,2,0,13,1,0,3,13,1,48,141,2237
1,2,0,13,1,0,3,13,1,141,48,2400
1,2,0,13,1,0,3,13,1,48,141,1272
1,2,0,13,1,0,3,13,1,141,48,82532
1,1,1,0,0,0,5,12,2,171,9,6847
1,2,3,16,0,0,3,13,3,171,9,2718
1,2,3,16,0,0,5,13,1,46,9,65950
1,2,3,16,0,0,1,14,1,9,47,2298
1,3,0,16,1,0,4,12,2,47,45,77277
1,3,0,16,1,0,5,12,1,45,146,277738
1,3,0,16,1,0,1,13,1,146,45,4376
1,3,0,16,1,0,1,13,1,45,146,243927
1,3,0,16,1,0,4,13,1,146,45,5422
1,3,0,16,1,0,4,13,2,45,146,416740
1,3,0,16,1,0,2,14,1,146,45,6871
1,3,0,16,1,0,2,14,2,45,146,78332
1,3,0,16,1,0,3,14,1,146,45,84750
1,3,0,16,1,0,4,14,3,45,146,1043529
1,3,0,16,1,0,2,16,1,146,45,6052
1,3,0,16,1,0,2,16,2,45,146,2549
1,3,0,16,1,0,2,16,2,146,45,2503
1,3,0,16,1,0,2,16,2,45,146,1696
1,3,0,16,1,0,2,16,2,146,45,8102
1,1,3,8,0,0,3,13,1,171,9,10688
1,1,3,8,0,0,2,14,3,9,36,30101
1,2,1,13,0,0,4,12,3,171,48,6034
1,2,1,13,0,0,4,12,1,48,141,87604
1,2,1,13,0,0,5,12,1,141,48,261132
1,2,8,8,0,0,4,12,3,171,48,2394
1,2,0,16,0,0,4,12,2,12,33,1020
1,2,0,16,0,0,4,12,2,33,9,76073
1,2,0,16,0,0,3,13,2,12,9,11812
1,2,0,16,0,0,1,14,2,9,33,3380
1,2,0,16,0,0,1,14,2,33,9,3952
1,2,0,16,0,0,1,14,2,9,33,7169
4,2,0,16,0,0,4,12,1,36,33,886
1,2,1,16,0,0,4,12,1,171,9,81
3,1,9,0,0,0,4,12,1,9,48,3668
3,1,9,0,0,0,4,12,1,48,141,520700
1,2,3,16,0,1,4,12,1,171,12,2036
1,2,1,15,0,1,4,12,1,171,12,718
1,2,0,16,1,0,1,13,2,47,33,638
1,2,0,16,1,0,3,13,3,33,47,5588
1,2,0,16,1,0,3,13,1,47,33,1256
1,2,0,16,1,0,2,13,1,47,33,383
1,2,0,16,1,0,3,13,3,33,47,4244
1,2,0,16,1,0,3,13,1,47,33,856
1,3,0,16,1,0,4,12,2,47,45,11938
1,3,0,16,1,0,4,12,1,45,146,345904
1,3,0,16,1,0,1,13,1,146,45,3069
1,3,0,16,1,0,1,13,1,45,146,56919
1,3,0,16,1,0,2,13,3,146,45,21653
1,3,0,16,1,0,2,13,2,45,146,151579
1,3,0,16,1,0,4,13,3,146,45,5082
1,3,0,16,1,0,4,13,1,45,146,761
1,3,0,16,1,0,4,13,1,146,45,2460
1,3,0,16,1,0,4,13,1,45,146,5137
1,3,0,16,1,0,4,13,2,146,45,1429
1,3,0,16,1,0,4,13,2,45,146,414819
1,3,0,16,1,0,2,14,3,146,45,4629
1,2,3,16,0,1,4,12,1,171,12,2348
1,2,0,15,0,1,1,13,2,12,9,83447
1,2,0,15,0,1,2,13,2,9,12,9238
1,2,0,15,0,1,2,13,2,12,9,6133
1,2,0,15,0,1,2,14,1,9,12,562
1,2,0,15,0,1,2,14,1,12,9,1471
1,2,0,15,0,1,2,16,2,9,12,1118089
3,2,0,13,0,0,4,12,2,36,48,2361
3,2,0,13,0,0,4,12,2,48,36,3243
3,2,0,13,0,0,4,12,1,36,48,150
1,2,1,6,0,1,4,12,1,171,48,6198
1,2,1,6,0,1,5,14,2,171,48,9454
1,2,1,6,0,1,5,14,2,48,141,353919
1,3,3,13,0,0,4,12,2,171,48,487
1,3,3,13,0,0,4,12,2,48,141,12057
1,3,3,13,0,0,4,12,1,141,48,743
3,1,9,7,0,1,4,12,1,9,36,87789
1,2,3,9,0,1,2,19,1,9,166,13566459
1,3,0,16,1,0,5,12,1,47,33,3028
1,3,0,16,1,0,3,13,1,33,47,3626
1,3,0,16,1,0,3,13,2,47,33,199
1,3,0,16,1,0,3,13,1,33,47,6399
1,3,0,16,1,0,3,13,3,47,33,53395
1,2,3,0,0,0,2,14,1,46,9,1164
3,1,9,7,0,1,4,16,1,36,9,1108042
3,1,9,7,0,1,1,20,1,9,36,15811
3,1,9,7,0,1,4,21,3,36,47,451675
3,1,9,7,0,1,2,22,2,47,9,3132
3,1,9,7,0,1,3,22,1,9,47,158310
3,1,9,7,0,1,5,22,1,47,36,531720
3,1,9,7,0,1,1,23,1,36,47,26815
3,1,9,7,0,1,1,23,1,47,9,62349
3,1,9,7,0,1,2,23,1,9,47,444
3,1,9,7,0,1,2,23,1,47,9,1313
3,1,9,7,0,1,2,23,2,9,47,8476
3,1,9,7,0,1,2,23,1,47,9,1367
3,1,9,7,0,1,3,23,1,9,47,69368
3,1,9,7,0,1,4,23,2,47,36,9142
3,1,9,7,0,1,4,23,2,36,47,2021
3,1,9,7,0,1,4,23,1,47,9,502024
3,1,9,7,0,1,1,24,1,9,36,1635
3,1,9,7,0,1,1,24,1,36,47,171186
3,1,9,7,0,1,3,24,1,47,9,2817
3,1,9,7,0,1,3,24,1,9,47,72330
3,1,9,7,0,1,4,24,1,47,9,5749
3,1,9,7,0,1,4,24,2,9,36,331226
3,1,9,7,0,1,1,25,3,36,9,174269
3,1,9,7,0,1,3,25,1,9,47,3879
3,1,9,7,0,1,3,25,1,47,36,1273518
3,1,9,7,0,1,4,25,1,36,47,2195
3,1,9,7,0,1,4,25,1,47,9,85353
3,1,9,7,0,1,3,26,1,9,47,455749
3,1,9,7,0,1,1,27,1,47,9,462
3,1,9,7,0,1,3,27,1,9,47,74979
3,1,9,7,0,1,3,27,1,47,36,63497
3,1,9,7,0,1,4,27,1,36,47,13007
3,1,9,7,0,1,4,27,1,47,36,600484
3,1,9,7,0,1,4,27,1,1,47,8141
3,1,9,7,0,1,4,27,2,47,9,330147
3,1,9,7,0,1,2,28,1,9,47,66681
3,1,9,7,0,1,3,28,1,47,9,77556
3,1,9,7,0,1,4,28,3,9,36,2344
3,1,9,7,0,1,4,28,1,36,9,11776
3,1,9,7,0,1,5,28,2,9,47,2434
3,1,9,7,0,1,5,28,2,47,9,427651
3,1,9,7,0,1,3,29,2,9,47,239
3,1,9,7,0,1,3,29,2,47,9,417674
3,1,9,7,0,1,1,30,1,9,36,17633
3,1,9,7,0,1,1,30,2,36,9,68674
3,1,9,7,0,1,2,30,1,9,47,3487
3,1,9,7,0,1,2,30,1,47,9,6355
3,1,9,7,0,1,4,30,2,9,47,8547
3,1,9,7,0,1,4,30,1,47,9,272
3,1,9,7,0,1,5,31,1,9,47,1627
3,1,9,7,0,1,5,31,1,47,9,2417
3,1,9,7,0,1,5,31,1,9,36,9100
3,1,9,7,0,1,4,35,2,46,36,1270
3,1,9,7,0,1,4,35,2,46,36,4877
3,1,9,7,0,1,3,36,1,36,12,418059
3,1,9,7,0,1,1,37,2,12,36,14065
3,1,9,7,0,1,5,41,1,36,166,254514
3,1,9,7,0,1,1,42,1,166,36,895
1,1,1,7,0,0,4,13,1,171,9,13138
1,2,0,16,0,0,1,13,2,47,33,8007
1,2,0,16,0,0,1,13,1,33,47,1669
1,2,0,16,0,0,1,13,1,47,33,74329
1,2,0,16,0,0,3,13,3,33,47,8541
1,2,0,16,0,0,3,13,1,47,33,84220
1,2,0,16,0,0,4,13,1,33,47,1072
1,2,0,16,0,0,4,13,1,47,33,58684
1,2,0,16,0,0,5,13,1,33,47,3913
1,2,0,16,0,0,5,13,2,47,33,418745
1,2,0,16,0,0,2,13,2,47,33,4163
1,2,0,16,0,0,5,13,1,33,47,12414
1,2,0,16,0,0,5,13,2,47,33,259421
1,2,0,16,0,0,1,14,1,33,47,1176
1,2,0,16,0,0,1,14,1,47,33,148896
1,2,0,16,0,0,3,13,2,47,33,162196
1,2,0,16,0,0,1,14,2,33,47,849
1,2,0,16,0,0,1,14,2,47,33,162643
1,2,0,16,0,0,3,14,1,33,47,3500
1,2,0,16,0,0,3,14,1,47,33,106336
1,2,0,16,0,0,4,14,1,33,47,55266
1,2,0,16,0,0,5,14,3,47,33,361016
1,2,0,16,0,0,2,15,1,33,47,4056
1,2,0,16,0,0,2,15,2,47,33,74967
1,2,0,16,0,0,3,15,2,33,47,1010
1,2,0,16,0,0,3,15,2,47,33,85832
1,2,0,16,0,0,4,13,1,47,33,495542
1,2,0,16,0,0,3,14,2,33,47,6674
1,2,0,16,0,0,3,14,2,47,33,94594
1,2,0,16,0,0,5,14,1,33,47,2345
1,2,0,16,0,0,5,14,1,47,33,273563
1,2,3,6,0,3,4,12,2,171,48,4356
1,2,3,6,0,3,4,12,1,48,141,600039
1,2,3,0,0,0,1,13,1,171,47,98499
1,2,3,0,0,0,2,13,1,46,9,8601
1,2,3,0,0,0,2,13,3,9,47,67611
1,2,3,0,0,0,3,13,2,47,9,7588
1,2,3,0,0,0,6,13,1,9,47,168201
1,2,3,0,0,0,1,14,1,47,9,8690
1,2,0,16,0,0,5,13,1,47,33,423060
1,2,0,16,0,0,3,14,1,33,47,11994
1,2,0,16,0,0,3,14,2,47,33,96768
1,2,0,16,0,0,5,14,1,33,47,5740
1,2,0,16,0,0,5,14,1,47,33,269845
1,2,0,16,0,0,2,15,1,33,47,405
1,2,0,16,0,0,2,15,2,47,33,16819
1,2,0,0,0,0,4,12,2,171,48,77
1,2,0,7,0,0,4,17,2,47,9,3656
1,4,8,7,1,0,5,12,1,141,9,5560
1,4,8,7,1,0,5,12,2,9,68,269268
